Company,cik_number,sic,AU,Number_of_new_accounts,Sales Cycle,qualified-leads,Percentage Conversion,CAC,Penetration rate,Net Promoter Score,Revenue rate,churn rate,Growth revenue rate,arpa,acv,ltv,CAC Payback,LTV/CAC,sentiment
PAYCHEX INC,0000950152,02-007083,156,13,81,10.74074603,75.05000829,416.1776907,50.92048463,-2,34.67376254,5.763718501,37.56666383,30.34756509,20395.33788,253.0450867,4,0.608021747,negative
PAYCHEX INC,0000950152,02-009471,199,11,79,13.83451614,42.83078617,371.6935223,6.393576444,-20,38.32487926,3.647823237,37.08053727,23.34239112,23512.76171,308.3899688,8,0.829688844,positive
PAYCHEX INC,0000950152,03-003161,228,12,94,16.06442751,37.64465759,312.0150691,62.47556826,46,38.53497248,6.941384333,24.05812303,30.40354449,25257.17916,197.9836813,9,0.634532434,negative
PAYCHEX INC,0000950152,03-008396,205,15,67,16.86614788,36.23008594,429.6424752,15.65193828,12,17.77572958,4.844303241,44.44492205,24.10716527,12123.59618,219.037744,9,0.509813989,negative
PAYCHEX INC,0000950152,03-010395,298,12,72,19.20321096,8.938962383,379.2432975,51.89679916,-13,30.19948612,3.048005049,43.60903314,28.38436542,28182.40698,565.9700778,6,1.492366725,negative
PAYCHEX INC,0000950152,04-002076,183,15,65,11.82851716,66.59117934,436.551176,43.38537255,37,26.75774839,3.843085233,20.0689542,27.44887217,21806.96303,304.3342817,11,0.697133116,positive
PAYCHEX INC,0000950152,04-006996,155,11,89,17.74709526,35.94520291,301.5249407,46.02220385,5,30.85314938,6.966141911,18.49128436,21.22310636,13194.43559,125.29509,11,0.415538064,negative
PAYCHEX INC,0000950152,04-009117,205,15,62,15.41795074,59.5308708,343.6835108,23.08725395,21,22.65454195,5.157800395,19.12341235,27.31069848,17241.55402,236.8727694,7,0.689217731,positive
PAYCHEX INC,0000950152,05-002355,194,11,104,13.65813238,38.71823329,332.6916192,88.6338525,9,22.67976865,5.414234589,41.72434545,39.96307832,28411.45818,402.3348639,11,1.209332729,negative
PAYCHEX INC,0000950152,05-007850,304,12,72,29.20553532,57.00909442,410.9590992,56.01440166,17,43.09647742,4.769064123,31.75880624,27.11340208,26387.80465,270.0386607,11,0.657093763,positive
PAYCHEX INC,0000950152,05-010147,309,10,81,17.28041371,67.1839893,438.9543896,58.49208349,-13,43.09514405,6.886287761,38.39046685,31.52892708,17538.55166,289.0855254,9,0.658577593,negative
PAYCHEX INC,0000950152,06-002607,183,11,108,20.76095599,22.69041358,377.2950825,22.56700972,6,39.12606513,6.192707514,18.43376099,24.14958007,20263.422,178.7408179,12,0.473742771,negative
PAYCHEX INC,0000950152,06-007806,231,12,70,15.6110593,64.99198897,409.2319931,87.42422367,-5,22.5297903,3.532790178,32.5758057,46.60723677,23257.70321,762.5676642,4,1.863411652,positive
PAYCHEX INC,0000950152,06-010316,229,11,73,23.96056455,83.96609131,381.384306,5.734430159,24,19.21220222,5.136790309,20.88427733,49.06147647,21753.96936,578.4532744,11,1.516720183,positive
PAYCHEX INC,0000950152,07-002709,177,11,68,11.9589113,73.89067961,318.7412758,53.42108499,32,16.95302103,3.348790662,31.87439743,24.74101971,20703.87354,327.6785336,11,1.028039223,negative
PAYCHEX INC,0000950152,07-007744,195,11,83,17.02520462,73.63119568,300.9432232,47.07073393,-9,25.53933746,6.589393622,27.09685877,26.38107383,11982.14712,262.9606945,4,0.87378839,positive
PAYCHEX INC,0000950152,07-009727,197,14,79,15.2145947,45.45269013,388.3111131,73.64162835,-16,17.08091404,3.683107886,42.8151114,30.48660771,21391.53488,425.9998397,12,1.097058068,negative
PAYCHEX INC,0000950152,08-002321,298,11,61,27.32297437,28.58811935,381.9620345,89.49709722,1,36.7912008,3.722944215,31.64046803,22.88707233,23232.91392,344.3727608,8,0.901588979,positive
PAYCHEX INC,0000950152,08-007408,270,12,87,27.56211586,60.50834048,420.6987673,59.23954103,47,15.46914377,6.030797637,37.38120668,43.91863765,17430.70481,506.0366259,9,1.202847893,positive
PAYCHEX INC,0000950152,08-010385,292,12,73,23.44915114,0.463518023,396.804518,37.61045617,33,21.4731925,5.416635309,43.62374757,39.7925894,29512.33518,418.2382371,9,1.054015814,positive
PAYCHEX INC,0000950152,09-003088,299,12,97,32.54596286,69.91399014,339.7043784,27.83517553,-5,35.47861558,3.768796172,39.71467347,48.29705204,24954.85878,698.0472622,10,2.054866839,negative
PAYCHEX INC,0001193125,11-347321,243,14,89,13.88780709,89.27096431,425.9547426,33.69073641,29,16.44987441,3.597960211,40.48320337,21.00901753,12700.11773,306.5669946,8,0.719717294,positive
PAYCHEX INC,0001193125,12-137499,299,12,89,29.6195118,57.56228319,363.010436,55.24985952,10,37.75101386,5.431795632,30.32281342,43.76375227,20027.24558,498.4499248,11,1.373100813,positive
PAYCHEX INC,0001193125,12-401628,272,10,77,21.32830774,22.06025311,423.6987267,38.61377458,9,21.14088056,5.838990236,40.83101613,49.48805371,17746.18893,470.9936772,6,1.111624009,negative
PAYCOM SOFTWARE INC,0001193125,15-065707,304,11,72,27.31915337,16.80297566,346.3118819,41.37716913,21,21.67457493,3.809594137,44.77505222,27.43546058,28193.62722,501.9551523,5,1.449430928,positive
PAYCOM SOFTWARE INC,0001564590,16-013001,175,15,87,18.01954328,3.932381996,359.7596621,27.10812874,34,29.57712628,4.529822714,17.69935931,29.26044171,27465.05435,436.0627817,7,1.212094705,positive
PAYCOM SOFTWARE INC,0001564590,17-001891,201,11,64,18.92465742,83.32488951,431.3788529,14.47040159,46,31.41308374,3.222643239,20.47642923,48.35239943,27071.32838,877.8829073,5,2.035062455,positive
PAYCOM SOFTWARE INC,0001564590,18-002088,225,11,65,22.59634982,25.72431032,399.134606,20.40601154,15,21.98021002,4.30487454,15.00210205,22.1532159,11042.52937,359.4698429,7,0.900623092,positive
PAYCOM SOFTWARE INC,0001564590,19-002998,158,10,102,16.89795445,64.0465034,404.1871385,29.50800687,-4,29.96844725,3.945815,22.23960312,33.02093131,15843.32106,491.3674929,7,1.215693044,negative
PAYCOM SOFTWARE INC,0001564590,20-004636,244,13,67,27.14970198,61.30593896,409.4899429,52.58378048,21,24.68439652,5.90256833,18.20562699,25.99308427,24243.65883,177.032607,10,0.432324676,negative
PAYCOM SOFTWARE INC,0001564590,21-006660,199,13,92,16.85836179,77.08582293,402.7383428,76.4799138,45,40.43207669,4.413997879,35.01791269,45.78246895,28542.50062,614.384472,8,1.525517704,positive
PAYCOM SOFTWARE INC,0001564590,22-005562,150,11,86,12.98526505,73.30295462,315.3583831,32.74153121,3,40.74217725,6.408504049,31.6176813,24.12790249,18869.69891,219.1255705,12,0.694846189,negative
PAYCOM SOFTWARE INC,0001193125,14-208362,257,10,104,18.5050707,14.94491366,407.527838,72.73302014,2,32.46705834,6.044896127,39.36363448,44.88906589,19444.33735,354.7845236,6,0.870577395,positive
PAYCOM SOFTWARE INC,0001193125,14-302051,186,15,73,11.08187407,77.86031386,407.1993104,82.36995872,1,34.56520214,3.424789561,24.41080694,48.11123706,21749.59631,710.9046329,5,1.745839482,negative
PAYCOM SOFTWARE INC,0001193125,14-402397,246,11,84,22.46252872,13.4053676,414.5147068,84.74994063,41,31.99157657,5.799404437,24.32790211,22.17128111,15223.02637,238.735032,11,0.575938629,negative
PAYCOM SOFTWARE INC,0001564590,15-004189,299,15,66,26.91347853,46.84812671,423.9676006,89.17946433,13,27.58819896,4.354230975,34.1178555,23.19741971,28322.2544,278.9239828,6,0.657889854,positive
PAYCOM SOFTWARE INC,0001564590,15-006677,215,10,83,17.82648478,37.96876364,323.1882662,76.11061608,29,29.46799064,6.046468458,36.81665445,49.30652332,24241.34494,414.4736648,7,1.282452701,negative
PAYCOM SOFTWARE INC,0001564590,15-009936,286,11,77,24.62928467,72.43078222,422.7729234,75.59704457,24,26.48990713,3.044275518,19.99151723,36.04541126,14107.69232,671.4296083,4,1.588156599,negative
PAYCOM SOFTWARE INC,0001564590,16-018027,212,15,75,14.56113809,84.04679382,417.673243,65.1794164,45,17.9156391,6.289046282,26.57742142,31.9385715,28730.93903,293.6620711,4,0.703090457,negative
PAYCOM SOFTWARE INC,0001564590,16-022350,192,12,61,18.05881093,61.07041775,341.7122062,41.69850783,1,31.65249806,4.67153394,37.30930725,20.89375483,21248.59887,218.5893394,11,0.639688415,negative
PAYCOM SOFTWARE INC,0001564590,16-027365,229,12,72,15.32126946,63.29867608,323.7003968,84.66852249,19,28.42225137,5.073558752,24.46438804,40.63323919,11610.24848,547.4182483,11,1.691126281,negative
PAYCOM SOFTWARE INC,0001564590,17-008773,286,13,65,21.74172106,70.74339567,384.8545394,10.32125647,-10,31.93064959,6.157585024,38.22905095,49.08554144,20655.53429,509.2172831,5,1.323142203,positive
PAYCOM SOFTWARE INC,0001564590,17-014965,182,13,76,12.38525488,31.31692196,373.1047081,62.53438034,17,25.83937843,3.170259978,31.0546946,39.62192039,27564.75324,683.7606718,9,1.832624079,negative
PAYCOM SOFTWARE INC,0001564590,17-021195,297,10,77,27.11081957,50.730155,319.9607252,14.80170638,24,34.80901395,3.767131424,37.57963425,22.40010917,18485.34751,254.6989642,5,0.796031963,positive
PAYCOM SOFTWARE INC,0001564590,18-010699,273,13,65,18.45145145,1.150382552,380.5571597,22.00831129,10,24.21113744,6.772961748,38.74090085,20.20880238,14475.3922,197.849992,8,0.519895598,positive
PAYCOM SOFTWARE INC,0001564590,18-018908,230,12,72,24.27916703,72.0870266,441.6986219,82.11880205,49,35.64716191,5.7622793,29.65736321,44.71212341,17137.18427,370.4787568,12,0.838759141,negative
PAYCOM SOFTWARE INC,0001564590,18-026220,206,14,68,17.16266621,50.75262882,356.9799074,62.2788807,16,31.88408784,6.298792397,22.15876695,41.62001531,15213.03862,430.8354827,10,1.206890006,negative
PAYCOM SOFTWARE INC,0001564590,19-015388,299,10,104,31.95277375,18.6605025,386.1833497,20.5161141,18,17.90550476,5.551410883,40.11688554,37.83292034,21171.3281,359.9673209,11,0.932115072,positive
PAYCOM SOFTWARE INC,0001564590,19-027991,214,15,84,12.94606913,45.63267812,441.0485782,44.34113294,34,31.05977045,6.242314145,19.3049251,24.93039523,17625.51163,253.6975454,9,0.575214518,positive
PAYCOM SOFTWARE INC,0001564590,19-039201,297,11,91,25.57768034,91.36278929,374.4187894,80.3672322,11,36.65007634,4.659775956,27.89750568,48.54171478,18256.63994,559.446005,9,1.494171823,positive
PAYCOM SOFTWARE INC,0001564590,20-020184,208,15,79,21.4767693,60.50309485,446.7983496,18.90799386,35,39.60265625,4.712219031,24.36581767,23.22611296,28568.54843,247.5700481,12,0.554097947,negative
PAYCOM SOFTWARE INC,0001564590,20-037741,310,13,99,19.12414044,30.97649097,354.7087328,89.27247705,-12,36.12176446,4.316125913,41.32296454,31.87134654,16221.89349,313.3399498,8,0.883372527,negative
PAYCOM SOFTWARE INC,0001564590,20-051300,222,11,72,12.94909156,64.37340975,349.1331372,25.44737931,29,29.29605496,6.237347028,20.28718901,49.27223324,10880.36964,428.5192261,10,1.227380562,negative
PAYCOM SOFTWARE INC,0001564590,21-024960,214,14,69,19.50126865,33.72802452,427.5021606,32.82822548,18,19.84464613,6.669063339,19.13860352,35.35494532,21989.90611,278.5964043,11,0.651684202,positive
PAYCOM SOFTWARE INC,0001564590,21-041585,158,14,89,12.99652633,57.57234464,321.6540584,13.91283768,-11,27.59769021,5.376892395,35.22432308,45.26049282,20743.94338,514.5184314,6,1.599601864,negative
PAYCOM SOFTWARE INC,0001564590,21-054471,263,15,101,22.48663899,6.403846306,367.4780268,73.18801085,27,19.85300022,6.247708068,16.58529163,27.95426685,20231.7847,299.2519928,7,0.814339827,negative
PAYLOCITY HOLDING CORP,0001104659,14-062738,257,12,98,27.7197221,47.72434841,330.5377326,36.07593249,-20,20.3815026,3.365696673,37.59503933,45.69264803,13887.86105,821.2941782,4,2.484721401,positive
PAYLOCITY HOLDING CORP,0001104659,15-060024,248,11,73,15.01507814,80.76469924,320.6881698,83.65805872,9,32.88847393,4.578664258,15.34768806,22.69260177,21045.2591,232.1998145,6,0.724067291,negative
PAYLOCITY HOLDING CORP,0001104659,16-139345,312,14,71,33.59005289,54.31728732,417.2271884,5.352331572,-5,27.54014315,5.91787034,16.4214101,20.81186759,19127.43484,157.3252049,7,0.377073233,positive
PAYLOCITY HOLDING CORP,0001558370,17-006561,267,15,74,15.99771732,46.49896693,316.2061439,54.84421142,0,44.05138484,6.100846949,17.73874899,36.61944796,18903.99381,418.1274133,9,1.322325393,negative
PAYLOCITY HOLDING CORP,0001558370,18-006955,265,12,100,28.86584827,86.16965054,350.0865182,52.71033969,-20,17.50669035,4.767640795,30.65494024,48.88352322,26661.49445,582.3391217,5,1.663414874,positive
PAYLOCITY HOLDING CORP,0001558370,19-007859,181,11,81,19.81112852,78.06677882,399.9235655,89.20217706,41,36.62155182,6.07550176,18.71090362,42.31777885,26961.92435,436.3791125,4,1.091156286,negative
PAYLOCITY HOLDING CORP,0001558370,20-009960,197,14,82,13.2385198,84.12782619,354.1487751,27.15774423,-14,22.75153296,3.36224905,24.8345829,25.90873052,11879.56177,524.662644,7,1.481475247,positive
PAYLOCITY HOLDING CORP,0001558370,21-010711,199,11,98,18.77647265,41.05449583,393.7651389,42.29823153,14,39.79037837,4.18738525,19.38047188,42.56069359,21265.21662,418.5162622,4,1.062857579,negative
PAYLOCITY HOLDING CORP,0001104659,14-038559,311,15,82,26.41709234,0.530696588,423.412929,55.88676412,-17,34.97105631,3.963198223,42.98125115,39.73581721,19113.22456,468.6154132,12,1.106757449,positive
PAYLOCITY HOLDING CORP,0001104659,14-078241,187,11,71,17.64121628,76.37674525,358.4483488,92.07580371,15,21.68994505,3.791379741,20.22314912,29.49080195,17601.1423,456.3542741,9,1.273138168,negative
PAYLOCITY HOLDING CORP,0001104659,15-036117,256,11,102,15.42296149,53.68247228,371.707295,93.11265416,49,32.13243685,4.284509036,39.51572977,36.76208907,17113.02249,565.645577,4,1.521750002,negative
PAYLOCITY HOLDING CORP,0001104659,15-076628,161,12,86,14.34435287,12.57878898,316.6206588,33.79442748,11,22.10667906,6.266385298,41.59972247,24.46777055,25756.90539,182.6252134,6,0.576795001,positive
PAYLOCITY HOLDING CORP,0001104659,16-094288,225,15,97,17.58401501,85.66339175,313.2890737,69.22705807,11,23.89120475,6.876695376,15.92539679,28.62286377,17876.03946,239.9784393,11,0.765996836,negative
PAYLOCITY HOLDING CORP,0001104659,16-118772,311,11,108,18.0231247,79.46571009,366.5380515,81.94426642,-11,19.92613716,4.629190723,21.6569514,31.29337682,10977.69322,413.3043637,5,1.127589242,negative
PAYLOCITY HOLDING CORP,0001104659,16-154909,216,13,96,13.7679027,11.99609983,432.6103555,39.80282779,-12,28.16536866,3.912136545,20.35539516,36.34373023,16452.45309,556.3896706,7,1.286121942,positive
PAYLOCITY HOLDING CORP,0001558370,17-000332,298,11,72,20.23396362,85.25708553,444.0680945,21.56633955,32,18.92616009,5.070852525,18.61039531,43.79785912,10043.88343,513.7372499,9,1.156888451,negative
PAYLOCITY HOLDING CORP,0001558370,17-003657,232,11,82,18.89468964,11.82892538,341.5304529,5.407610948,27,25.48457162,6.820526925,35.71733742,25.41435372,16333.41803,226.3684488,10,0.662806045,negative
PAYLOCITY HOLDING CORP,0001558370,17-008116,219,10,95,19.12577766,54.18486871,301.1087628,59.45977594,43,40.44939792,4.208466113,40.01978906,35.7093817,27752.14393,374.2325907,12,1.242848555,negative
PAYLOCITY HOLDING CORP,0001558370,18-000554,167,12,76,14.40998466,29.14640473,412.6728384,16.42871593,-6,31.21262269,5.965332566,26.15136779,38.36720078,15015.07228,413.1328378,9,1.001114683,positive
PAYLOCITY HOLDING CORP,0001558370,18-003976,286,14,108,29.02112463,42.10096424,375.8447791,5.642947412,24,27.06120644,6.590042299,34.13352258,36.0434434,17885.19768,276.6335827,11,0.736031463,negative
PAYLOCITY HOLDING CORP,0001558370,18-008347,201,15,92,17.43967284,60.26353186,332.0910813,83.58433212,-4,24.579256,5.140261797,36.07875722,41.76154837,24122.67301,452.5236125,5,1.362649099,negative
PAYLOCITY HOLDING CORP,0001558370,19-000442,159,11,61,17.27251561,87.32522054,316.4652321,74.68062259,26,25.03207883,6.807340007,39.55210392,27.90333588,18511.31361,178.1642638,5,0.562982109,positive
PAYLOCITY HOLDING CORP,0001558370,19-003941,248,11,63,22.80576861,37.40089086,324.9329006,36.52983513,48,22.11610994,4.940506018,28.9321549,23.50988213,10151.53058,210.1178308,6,0.646649909,negative
PAYLOCITY HOLDING CORP,0001558370,19-009538,262,14,62,16.79197534,2.92970166,303.9936736,27.62699042,22,23.33353663,3.155768982,17.3551141,30.69458241,17484.27691,659.4041829,4,2.169137848,positive
PAYLOCITY HOLDING CORP,0001558370,20-000519,196,10,85,20.32344941,49.388186,420.0930283,21.70379626,-14,31.64269517,5.690806598,39.49051062,42.45855235,24679.95017,501.9569752,10,1.194870996,positive
PAYLOCITY HOLDING CORP,0001558370,20-005936,200,12,67,12.346608,58.30530159,369.2551775,44.21639211,9,25.32695318,3.45431738,22.36884197,42.85912116,26027.14739,537.9759185,7,1.456921802,positive
PAYLOCITY HOLDING CORP,0001558370,20-013039,234,13,98,17.59082715,37.43142673,397.5136513,20.34199287,23,30.75383208,6.625201501,15.30385175,23.16446526,20937.86179,205.5658887,5,0.51712913,negative
PAYLOCITY HOLDING CORP,0001558370,21-000761,234,11,103,23.57654487,32.32632558,338.438281,32.07264466,42,23.87299284,3.794958652,30.26081061,46.45575707,22935.23752,705.474997,11,2.084501183,positive
PAYLOCITY HOLDING CORP,0001558370,21-006389,300,12,93,26.57620692,82.16523414,332.4988215,91.80072157,-12,31.90625624,5.90082053,35.93112459,46.32009863,24720.04135,495.3477592,6,1.489772977,negative
PAYLOCITY HOLDING CORP,0001558370,21-014749,245,10,66,25.38919624,67.6351157,350.8659952,48.01065884,33,37.21698919,4.308697782,28.56078981,32.41251827,26777.56065,496.6314084,9,1.415444686,negative
PAYLOCITY HOLDING CORP,0001591698,22-000016,229,13,86,14.26230525,26.73077628,407.8624284,51.68546939,11,19.65605987,5.083190377,31.00165905,35.48657652,27239.16549,348.7687399,5,0.855113675,positive
PEGASYSTEMS INC,0000927016,03-001028,282,13,96,16.47568286,6.097073878,357.7468691,92.65447752,2,32.51327765,4.068280432,32.5879821,42.65861264,11918.21336,562.1194837,6,1.571277158,positive
PEGASYSTEMS INC,0001013857,19-000005,217,13,102,23.91464671,52.05568653,404.0724607,65.32754276,9,25.47281614,3.24277186,34.24387032,46.82964119,29329.38624,945.1527046,12,2.339067362,negative
PEGASYSTEMS INC,0001013857,20-000007,301,14,100,25.80417459,70.56721068,373.4740071,18.08618476,47,31.6181559,4.140488926,41.08011059,22.61716768,27608.51188,242.5578931,12,0.649463921,negative
PEGASYSTEMS INC,0001013857,21-000032,249,13,98,20.78484814,42.32583126,424.3261597,69.27671648,23,34.65577043,5.693013485,44.6154406,31.22404628,29034.46864,343.3777533,5,0.809230695,positive
PEGASYSTEMS INC,0001013857,22-000042,262,15,90,15.11961937,78.17613611,439.2499135,85.70300563,46,25.31423041,4.673146453,30.62051867,43.25941266,22808.16926,425.5621121,9,0.968838238,positive
PEGASYSTEMS INC,0001193125,04-024129,176,14,103,17.64480887,90.10693895,358.6428782,53.2919893,12,21.24746614,6.121306914,43.45424555,31.90985143,26611.36465,363.3448955,8,1.013110583,negative
PEGASYSTEMS INC,0001193125,05-036360,221,14,70,20.47886078,66.64356328,376.7127383,26.46499013,-8,34.00402075,3.661208198,21.40292665,31.69344638,26239.14987,538.3656242,6,1.429114467,negative
